"BF_ID";"SCHICHT_NR";"HOR_NR";"OTIEF";"UTIEF";"SW_HORIZ";"HORIZ";"BOART";"GROBBOD_F";"GROBBOD_K";"HUMUS";"KALK";"KOHLE";"SUBSTRART";"PH";"LD";"GEFUEGE";"SV";"STRAT";"STRAT_JUENGST_PRAEG";"STRAT_URSP";"GEOGEN";"HERK";"LAGE"
8291;2;4;7,00;12,00;"II";"Sd-ilCv";"Ls4";"G";2;"h0";"c0";;"g-(k)ll(Lg)";;"Ld4";;;"qp";"qp";;"g";"Lg";
8291;2;5;12,00;20,00;;"ilCv";"Ls4";"G";2;"h0";"c0";;"g-(k)ll(Lg)";;"Ld4";;;"qp";"qp";;"g";"Lg";
8292;1;1;-0,60;-0,40;;"L";"O";;1;"h7";"c0";;"og-O";;;;"SV1";"qh";"qh";;"og";"O";
8292;1;2;-0,40;-0,20;;"Of";"O";;1;"h7";"c0";;"og-O";;;;"SV2";"qh";"qh";;"og";"O";
8292;1;3;-0,20;0,00;;"Oh";"O";;1;"h7";"c0";;"og-O";;;;"SV3";"qh";"qh";;"og";"O";
8292;2;4;0,00;1,00;;"Ah";"Slu";"G";2;"h3";"c0";;"p-(k)sl(Slo)";;"Ld2";;;"qp";"qp";;"p";"Slo";
8292;2;5;1,00;4,50;;"Bv";"Su3";"G";1;"h1";"c0";;"p-us(Slo)";;"Ld3";;;"qp";"qp";;"p";"Slo";
8292;2;6;4,50;7,00;;"Bv-ilCv";"Su3";"G";2;"h0";"c0";;"p-(k)us(Slo)";;"Ld3";;;"qp";"qp";;"p";"Slo";
8292;3;7;7,00;12,00;"II";"ilCv";"Sl2";"G";3;"h0";"c0";;"g-(k)ls(Sgf)";;"Ld3";;;"qp";"qp";;"g";"Sgf";
8292;3;8;12,00;20,00;;"ilCv";"mSfs";"G";2;"h0";"c0";;"g-(k)ss(Sgf)";;"Ld3";;;"qp";"qp";;"g";"Sgf";
8293;1;1;0,00;1,00;;"Ah";"Slu";"G";2;"h4";"c0";;"p-(k)sl(Slo)";;"Ld2";;;"qp";"qp";;"p";"Slo";
8293;1;2;1,00;6,00;;"Sw";"Su3";"G";2;"h1";"c0";;"p-(k)us(Slo)";;"Ld3";;;"qp";"qp";;"p";"Slo";
8293;2;3;6,00;12,00;"II";"Sd-ilCv";"Ls4";"G";2;"h0";"c0";;"g-(k)ll(Lg)";;"Ld4";;;"qp";"qp";;"g";"Lg";
8293;2;4;12,00;20,00;;"ilCv";"Ls4";"G";2;"h0";"c0";;"g-(k)ll(Lg)";;"Ld4";;;"qp";"qp";;"g";"Lg";
8296;1;1;0,00;3,00;;"Ap";"Uls";;1;"h2";"c0";;"p-lu(Los)";;"Ld2";;;"qp";"qp";;"p";"Los";
8296;1;2;3,00;5,50;;"Al";"Uls";;1;"h1";"c0";;"p-lu(Los)";;"Ld3";;;"qp";"qp";;"p";"Los";
8296;2;3;5,50;10,00;"II";"ilCv";"Sl3";"G";3;"h0";"c0";;"p-(k)ls(Sf)";;"Ld3";;;"qp";"qp";;"p";"Sf";
8296;3;4;10,00;20,00;"III";"ilCv";"Sl2";"G";3;"h0";"c0";;"f-(k)ls(Sf)";;"Ld4";;;"qp";"qp";;"f";"Sf";
8297;1;1;0,00;3,00;;"Ap";"Uls";;1;"h2";"c0";;"p-lu(Los)";;"Ld2";;;"qp";"qp";;"p";"Los";
8297;1;2;3,00;5,50;;"Bv";"Uls";;1;"h1";"c0";;"p-lu(Los)";;"Ld3";;;"qp";"qp";;"p";"Los";
8297;2;3;5,50;10,00;"II";"ilCv";"Sl2";"G";3;"h0";"c0";;"p-(k)ls(Sf)";;"Ld3";;;"qp";"qp";;"p";"Sf";
8297;3;4;10,00;20,00;"III";"ilCv";"Sl2";"G";3;"h0";"c0";;"f-(k)ls(Sf)";;"Ld4";;;"qp";"qp";;"f";"Sf";
8298;1;1;0,00;3,00;;"Ap";"Su3";"G";2;"h2";"c0";;"p-(k)us(Slo)";;"Ld2";;;"qp";"qp";;"p";"Slo";
8298;1;2;3,00;6,00;;"Al";"Su3";"G";2;"h1";"c0";;"p-(k)us(Slo)";;"Ld3";;;"qp";"qp";;"p";"Slo";
8298;1;3;6,00;9,50;;"Bt";"Su4";"G";2;"h0";"c0";;"p-(k)us(Slo)";;"Ld3";;;"qp";"qp";;"p";"Slo";
8298;2;4;9,50;13,00;"II";"ilCv";"Sl3";"G";3;"h0";"c0";;"fg-(k)ls(Sgf)";;"Ld4";;;"qp";"qp";;"fg";"Sgf";
8298;2;5;13,00;20,00;;"ilCv";"Sl2";"G";3;"h0";"c0";;"fg-(k)ls(Sgf)";;"Ld4";;;"qp";"qp";;"fg";"Sgf";
8302;1;1;0,00;3,00;;"Ap";"Ut2";"X";3;"h3";"c0";;"p-(n)lu(Lol)";;"Ld2";;;"qp";"qp";;"p";"Lol";
8302;1;2;3,00;4,50;;"Al";"Ut2";"X";3;"h1";"c0";;"p-(n)lu(Lol)";;"Ld3";;;"qp";"qp";;"p";"Lol";
8302;1;3;4,50;6,50;;"Bt";"Ut3";"X";3;"h0";"c0";;"p-(n)lu(Lol)";;"Ld3";;;"qp";"qp";;"p";"Lol";
8302;2;4;6,50;10,00;"II";"ilCv";"Sl3";"X";6;"h0";"c0";;"c-n(^g)";;"Ld4";;;"qp";"qp";;"c";"^g";
8302;3;5;10,00;20,00;"III";"mCn";;;;;;;"n-^g";;;;;;;;"n";"^g";
8303;1;1;0,00;1,00;;"Ah";"Ut2";"X";3;"h4";"c0";;"p-(n)lu(Lol)";;"Ld2";;;"qp";"qp";;"p";"Lol";
8303;1;2;1,00;4,50;;"Al-Sw";"Ut2";"X";3;"h1";"c0";;"p-(n)lu(Lol)";;"Ld3";;;"qp";"qp";;"p";"Lol";
8303;1;3;4,50;6,50;;"Bt-Sd";"Ut3";"X";3;"h0";"c0";;"p-(n)lu(Lol)";;"Ld3";;;"qp";"qp";;"p";"Lol";
8303;2;4;6,50;10,00;"II";"ilCv-Sd";"Sl4";"X";5;"h0";"c0";;"c-sln(^g)";;"Ld4";;;"qp";"qp";;"c";"^g";
8303;3;5;10,00;20,00;"III";"imCn";;;;;;;"n-^g";;;;;;;;"n";"^g";
8304;1;1;0,00;3,30;;"Ap";"Uls";"Gr";2;"h3";"c0";;"p-(z)lu(Slo)";;"Ld2";;;"qp";"qp";;"p";"Slo";
8304;1;2;3,30;4,00;;"Ael";"Uls";"Gr";2;"h1";"c0";;"p-(z)lu(Slo)";;"Ld3";;;"qp";"qp";;"p";"Slo";
8304;1;3;4,00;6,00;;"Ael+Bt";"Us";"Gr";2;"h1";"c0";;"p-(z)su(Slo)";;"Ld3";;;"qp";"qp";;"p";"Slo";
8304;2;4;6,00;9,00;"II";"Bt";"Slu";"Gr";3;"h0";"c0";;"p-(z)sl(*Gn)";;"Ld3";;;"qp";"qp";;"p";"*Gn";
8304;2;5;9,00;16,00;;"ilCv";"Slu";"Gr";3;"h0";"c0";;"p-(z)sl(*Gn)";;"Ld4";;;"qp";"qp";;"p";"*Gn";
8304;3;6;16,00;20,00;"III";"ilCv";"Slu";"Gr";4;"h0";"c0";;"c-zsl(*Gn)";;"Ld4";;;"qp";"qp";;"c";"*Gn";
8305;1;1;-0,10;-0,05;;"L";"O";;1;"h7";"c0";;"og-O";;;;"SV1";"qh";"qh";;"og";"O";
8305;1;2;-0,05;-0,02;;"Of";"O";;1;"h7";"c0";;"og-O";;;;"SV2";"qh";"qh";;"og";"O";
8305;1;3;-0,02;0,00;;"Oh";"O";;1;"h7";"c0";;"og-O";;;;"SV3";"qh";"qh";;"og";"O";
8305;2;4;0,00;1,00;;"Ah";"Uls";"Gr";2;"h5";"c0";;"p-(z)lu(Los)";;"Ld2";;;"qp";"qp";;"p";"Los";
8305;2;5;1,00;5,00;;"Sw";"Uls";"Gr";2;"h1";"c0";;"p-(z)lu(Los)";;"Ld3";;;"qp";"qp";;"p";"Los";
8305;2;6;5,00;6,00;;"Sd";"Uls";"Gr";2;"h0";"c0";;"p-(z)lu(Los)";;"Ld4";;;"qp";"qp";;"p";"Los";
8305;3;7;6,00;10,00;"II";"imCv-Sd";"Slu";"X";6;"h0";"c0";;"c-n(*Gn)";;"Ld4";;;"qp";"qp";;"c";"*Gn";
8305;4;8;10,00;20,00;"III";"imCn";;;;;;;"n-*Gn";;;;;;;;"n";"*Gn";
8306;1;1;0,00;3,00;;"jmCn";;;;;;;"ov-Ybi,Ybe";;;;;"qh";"qh";;"ov";"Ybi,Ybe";
8306;2;2;3,00;5,00;"II";"jlCv";"Ss";"X";5;"h0";"c0";;"oj-ssn(Yb,Yi)";"s0";"Ld3";;;"qh";"qh";;"oj";"Yb,Yi";
8306;3;3;5,00;20,00;"III";"jlC";"Ss";"X";1;"h1";"c0";;"oj-ss(S)";"a1";"Ld2";;;"qh(qp)";"qh";"qp";"oj";"S";
8309;1;1;0,00;3,00;;"Ap";"Sl2";"G";2;"h1";"c0";;"oj-(k)ls(Lol,Sgf)";;"Ld2";;;"qh";"qh";;"oj";"Lol,Sgf";
8309;1;2;3,00;20,00;;"jlC";"Sl2";"G";2;"h0";"c0";;"oj-(k)ls(Lol,Sgf)";;"Ld3";;;"qh";"qh";;"oj";"Lol,Sgf";
8310;1;1;0,00;1,00;;"Ah";"Ss";"G";3;"h1";"c0";;"oj-(k)ss(Sgf)";;"Ld2";;;;;;"oj";"Sgf";
8310;1;2;1,00;20,00;;"jlC";"Sl2";"G";2;"h0";"c0";;"oj-(k)ls(Sgf)";;"Ld3";;;;;;"oj";"Sgf";
8315;1;1;0,00;3,00;;"Ap";"Su2";"G";2;"h2";"c0";;"p-(k)ls(Sp)";;"Ld2";;;"qp";"qp";;"p";"Sp";
8315;1;2;3,00;4,00;;"Bv";"Su2";"G";3;"h0";"c0";;"p-(k)ls(Sp)";;"Ld3";;;"qp";"qp";;"p";"Sp";
8315;2;3;4,00;10,00;"II";"Bv-ilCv";"Sl2";"G";4;"h0";"c0";;"fg-kls(Sgf)";;"Ld4";;;"qp";"qp";;"fg";"Sgf";
8315;2;4;10,00;20,00;;"ilCv";"Sl2";"G";4;"h0";"c0";;"fg-kls(Sgf)";;"Ld4";;;"qp";"qp";;"fg";"Sgf";
8316;1;1;0,00;2,50;;"Ap";"Us";"G";2;"h2";"c0";;"p-(k)su(Lo)";;"Ld2";;;"qp";"qp";;"p";"Lo";
8316;1;2;2,50;4,50;;"Al-Bv";"Us";"G";3;"h0";"c0";;"p-(k)su(Lo)";;"Ld3";;;"qp";"qp";;"p";"Lo";
8316;1;3;4,50;7,00;;"Btv";"Uls";"G";3;"h0";"c0";;"p-(k)lu(Lo)";;"Ld3";;;"qp";"qp";;"p";"Lo";
8316;2;4;7,00;20,00;"II";"ilCv";"mSfs";"G";4;"h0";"c0";;"fg-kss(Sgf)";;"Ld4";;;"qp";"qp";;"fg";"Sgf";
8317;1;1;0,00;2,50;;"Ap";"Slu";"Gr";2;"h3";"c0";;"p-(z)sl(+D)";;"Ld2";;;"qp";"qp";;"p";"+D";
8317;1;2;2,50;3,50;;"Al-Bv";"Slu";"Gr";3;"h0";"c0";;"p-(z)sl(+D)";;"Ld3";;;"qp";"qp";;"p";"+D";
8317;1;3;3,50;6,50;;"Btv";"Ls4";"Gr";3;"h0";"c0";;"p-(z)ll(+D)";;"Ld3";;;"qp";"qp";;"p";"+D";
8317;2;4;6,50;10,00;"II";"ilCv";"St2";"X";5;"h0";"c0";;"c-lsn(+D)";;"Ld4";;;"qp";"qp";;"c";"+D";
8317;2;5;10,00;15,00;;"mCv";"St2";"X";6;"h0";"c0";;"c-n(+D)";;"Ld4";;;"qp";"qp";;"c";"+D";
8317;3;6;15,00;20,00;"III";"mCn";;;;;;;"n-+D";;;;;;;;"n";"+D";
8318;1;1;0,00;2,50;;"Ap";"Uls";"X";2;"h3";"c0";;"p-(n)lu(Lo,+D)";;"Ld2";;;"qp";"qp";;"p";"Lo,+D";
8318;1;2;2,50;3,50;;"Sw-Al";"Uls";"X";3;"h0";"c0";;"p-(n)lu(Lo,+D)";;"Ld3";;;"qp";"qp";;"p";"Lo,+D";
8318;1;3;3,50;6,50;;"Sd-Bt";"Lu";"X";3;"h0";"c0";;"p-(n)tu(Lo,+D)";;"Ld4";;;"qp";"qp";;"p";"Lo,+D";
8318;2;4;6,50;10,00;"II";"ilCv";"St2";"X";5;"h0";"c0";;"c-lsn(+D)";;"Ld4";;;"qp";"qp";;"c";"+D";
8318;2;5;10,00;15,00;;"imCv";"St2";"X";6;"h0";"c0";;"c-n(+D)";;"Ld4";;;"qp";"qp";;"c";"+D";
8318;3;6;15,00;20,00;"III";"imCn";;;;;;;"n-+D";;;;;;;;"n";"+D";
8321;1;1;0,00;3,00;;"Ap";"Uls";"X";3;"h3";"c0";;"p-(n)lu(Lol)";;"Ld2";;;"qp";"qp";;"p";"Lol";
8321;1;2;3,00;4,50;;"Al";"Uls";"X";3;"h1";"c0";;"p-(n)lu(Lol)";;"Ld3";;;"qp";"qp";;"p";"Lol";
8321;1;3;4,50;6,50;;"Bt";"Lu";"X";3;"h0";"c0";;"p-(n)tu(Lol)";;"Ld3";;;"qp";"qp";;"p";"Lol";
8321;2;4;6,50;11,00;"II";"ilCv";"Ls3";"X";5;"h0";"c0";;"c-lln(+B)";;"Ld4";;;"qp";"qp";;"c";"+B";
8321;3;5;11,00;20,00;"III";"mCn";;;;;;;"n-+B";;;;;;;;"n";"+B";
8322;1;1;0,00;1,00;;"Ah";"Us";"X";3;"h4";"c0";;"p-(n)su(Los)";;"Ld2";;;"qp";"qp";;"p";"Los";
8322;1;2;1,00;4,50;;"Al-Sw";"Us";"X";3;"h1";"c0";;"p-(n)su(Los)";;"Ld3";;;"qp";"qp";;"p";"Los";
8322;1;3;4,50;6,50;;"Bt-Sd";"Uls";"X";3;"h0";"c0";;"p-(n)lu(Los)";;"Ld4";;;"qp";"qp";;"p";"Los";
8322;2;4;6,50;11,00;"II";"lCv-Sd";"Ls3";"X";4;"h0";"c0";;"c-nll(+B)";;"Ld4";;;"qp";"qp";;"c";"+B";
8322;3;5;11,00;20,00;"III";"mCn";;;;;;;"n-+B";;;;;;;;"n";"+B";
8323;1;1;0,00;2,50;;"Ap";"Uls";"G";2;"h2";"c0";;"p-(k)lu(Lo)";;"Ld2";;;"qp";"qp";;"p";"Lo";
8323;1;2;2,50;4,50;;"Al";"Uls";"G";2;"h0";"c0";;"p-(k)lu(Lo)";;"Ld3";;;"qp";"qp";;"p";"Lo";
8323;2;3;4,50;7,00;"II";"Bv+Bbt";"Sl2";"G";3;"h0";"c0";;"p-(k)ls(Sf)";;"Ld4";;;"qp";"qp";;"p";"Sf";
8323;3;4;7,00;20,00;"III";"ilCv";"mSgs";"G";3;"h0";"c0";;"f-(k)ss(Sf)";;"Ld4";;;"qp";"qp";;"f";"Sf";
8324;1;1;0,00;2,50;;"Ap";"Uls";"Gr";3;"h2";"c0";;"p-(z)lu(Lo,+G)";;"Ld2";;;"qp";"qp";;"p";"Lo,+G";
8324;1;2;2,50;4,50;;"Bv-Al";"Uls";"Gr";3;"h0";"c0";;"p-(z)lu(Lo,+G)";;"Ld2";;;"qp";"qp";;"p";"Lo,+G";
8324;1;3;4,50;8,00;;"Bvt";"Uls";"Gr";3;"h0";"c0";;"p-(z)lu(Lo,+G)";;"Ld3";;;"qp";"qp";;"p";"Lo,+G";
8324;1;4;8,00;11,00;;"Bv+ilCv";"Slu";"Gr";3;"h0";"c0";;"p-(z)sl(Lo,+G)";;"Ld3";;;"qp";"qp";;"p";"Lo,+G";
8324;2;5;11,00;16,00;"II";"ilCv";"Sl4";"Gr";5;"h0";"c0";;"p-slz(+G)";;"Ld4";;;"qp";"qp";;"p";"+G";
8324;3;6;16,00;20,00;"III";"imCv";"Sl4";"Gr";6;"h0";"c0";;"c-z(+G)";;"Ld4";;;"qp";"qp";;"c";"+G";
8325;1;1;0,00;2,50;;"Ap";"Ut3";"Gr";3;"h3";"c0";;"p-(z)lu(Lo,^fe)";;"Ld2";;;"qp";"qp";;"p";"Lo,^fe";
8325;1;2;2,50;4,50;;"Sw-Al";"Ut2";"Gr";3;"h0";"c0";;"p-(z)lu(Lo,^fe)";;"Ld3";;;"qp";"qp";;"p";"Lo,^fe";
8325;1;3;4,50;6,00;;"Sw-Bt";"Ut3";"Gr";3;"h0";"c0";;"p-(z)lu(Lo,^fe)";;"Ld3";;;"qp";"qp";;"p";"Lo,^fe";
8325;2;4;6,00;10,50;"II";"Swd-mCv";"Slu";"X";6;"h0";"c0";;"c-n(^fe)";;"Ld4";;;"qp";"qp";;"c";"^fe";
8325;3;5;10,50;20,00;"III";"mCn";;;;;;;"n-^fe";;;;;;;;"n";"^fe";
8326;1;1;0,00;2,70;;"Ap";"Sl2";"G";2;"h2";"c0";;"p-(k)ls(Sp)";;"Ld2";;;"qp";"qp";;"p";"Sp";
8326;1;2;2,70;3,70;;"Ae";"Su2";"G";2;"h0";"c0";;"p-(k)ls(Sp)";;"Ld3";;;"qp";"qp";;"p";"Sp";
8326;2;3;3,70;7,50;"II";"Bvs";"Sl2";"G";3;"h0";"c0";;"fg-(k)ls(Sgf)";;"Ld3";;;"qp";"qp";;"fg";"Sgf";
8326;2;4;7,50;10,00;;"Bs-ilCv";"Ss";"G";4;"h0";"c0";;"fg-kss(Sgf)";;"Ld4";;;"qp";"qp";;"fg";"Sgf";
8326;2;5;10,00;20,00;;"ilCv";"Ss";"G";4;"h0";"c0";;"fg-kss(Sgf)";;"Ld4";;;"qp";"qp";;"fg";"Sgf";
8327;1;1;0,00;3,00;;"Ap";"Ut3";;1;"h3";"c0";;"p-lu(Lo)";;"Ld2";;;"qp";"qp";;"p";"Lo";
8327;1;2;3,00;6,00;;"Sw";"Ut3";;1;"h0";"c0";;"p-lu(Lo)";;"Ld3";;;"qp";"qp";;"p";"Lo";
8327;1;3;6,00;11,00;;"Sd";"Ut4";;1;"h0";"c0";;"p-tu(Lo)";;"Ld4";;;"qp";"qp";;"p";"Lo";
8327;2;4;11,00;13,00;"II";"ilCv";"Slu";"Gr";4;"h0";"c0";;"p-zsl(+GDr)";;"Ld4";;;"qp";"qp";;"p";"+GDr";
8327;3;5;13,00;20,00;"III";"ilCv";"Slu";"Gr";5;"h0";"c0";;"c-slz(+GDr)";;"Ld4";;;"qp";"qp";;"c";"+GDr";
8329;1;1;-0,80;-0,60;;"L";"O";;1;"h7";"c0";;"og-O";;;;"SV1";"qh";"qh";;"og";"O";
8329;1;2;-0,60;-0,40;;"Of";"O";;1;"h7";"c0";;"og-O";;;;"SV2";"qh";"qh";;"og";"O";
8329;1;3;-0,40;0,00;;"Oh";"O";;1;"h7";"c0";;"og-O";;;;"SV3";"qh";"qh";;"og";"O";
8329;2;4;0,00;1,50;;"Ah";"Uls";"Gr";2;"h4";"c0";;"p-(z)lu(+Ph,Lol)";;"Ld2";;;"qp";"qp";;"p";"+Ph,Lol";
8329;2;5;1,50;5,00;;"Sw";"Uls";"Gr";2;"h1";"c0";;"p-(z)lu(+Ph,Lol)";;"Ld3";;;"qp";"qp";;"p";"+Ph,Lol";
8329;3;6;5,00;8,50;"II";"Sd";"Ls3";"X";4;"h0";"c0";;"c-nll(+Ph)";;"Ld3";;;"qp";"qp";;"c";"+Ph";
8329;3;7;8,50;12,00;;"ilCv";"Su3";"X";4;"h0";"c0";;"c-nus(+Ph)";;"Ld4";;;"qp";"qp";;"c";"+Ph";
8329;4;8;12,00;20,00;"III";"mCn";;;;;;;"n-+Ph";;;;;;;;"n";"+Ph";
8332;1;1;0,00;3,00;;"Ap";"Ut2";"G";2;"h3";"c0";;"p-(k)lu(Lo)";;"Ld2";;;"qp";"qp";;"p";"Lo";
8332;1;2;3,00;5,50;;"Al-Sw";"Ut2";"G";2;"h0";"c0";;"p-(k)lu(Lo)";;"Ld3";;;"qp";"qp";;"p";"Lo";
8332;1;3;5,50;8,50;;"Bt-Sd";"Uls";"G";2;"h0";"c0";;"p-(k)lu(Lo)";;"Ld4";;;"qp";"qp";;"p";"Lo";
8332;2;4;8,50;20,00;"II";"ilCv";"Su2";"G";2;"h0";"c0";;"fg-(k)ls(Sgf)";;"Ld4";;;"qp";"qp";;"fg";"Sgf";
8333;1;1;0,00;3,00;;"Ap";"Ut3";"Gr";2;"h3";"c0";;"p-(z)lu(Lo)";;"Ld2";;;"qp";"qp";;"p";"Lo";
8333;1;2;3,00;5,00;;"Al-Sw";"Ut3";"Gr";2;"h0";"c0";;"p-(z)lu(Lo)";;"Ld3";;;"qp";"qp";;"p";"Lo";
8333;2;3;5,00;8,00;"II";"Bt-Sd";"Ls3";"X";4;"h0";"c0";;"p-nll(*Cfr)";;"Ld3";;;"qp";"qp";;"p";"*Cfr";
8333;2;4;8,00;11,00;;"Sd-ilCv";"Sl4";"X";4;"h0";"c0";;"p-nsl(*Cfr)";;"Ld4";;;"qp";"qp";;"p";"*Cfr";
8333;3;5;11,00;17,00;"III";"ilCv";"Sl4";"X";5;"h0";"c0";;"c-sln(*Cfr)";;"Ld4";;;"qp";"qp";;"c";"*Cfr";
8333;4;6;17,00;20,00;"IV";"mCn";;;;;;;"n-*Cfr";;;;;;;;"n";"*Cfr";
8334;1;1;0,00;2,50;;"Ap";"Uls";"G";2;"h3";"c0";;"p-(k)lu(Lo)";;"Ld2";;;"qp";"qp";;"p";"Lo";
8334;1;2;2,50;4,00;;"Al-Sw";"Uls";"G";2;"h0";"c0";;"p-(k)lu(Lo)";;"Ld3";;;"qp";"qp";;"p";"Lo";
8334;2;3;4,00;6,50;"II";"Bt-Sd";"Ls4";"G";2;"h0";"c0";;"g-(k)ll(Lg)";;"Ld3";;;"qp";"qp";;"g";"Lg";
8334;2;4;6,50;12,00;;"Sd";"Sl4";"G";2;"h0";"c0";;"g-(k)sl(Lg)";;"Ld4";;;"qp";"qp";;"g";"Lg";
8334;2;5;12,00;20,00;;"ilCv";"Sl4";"G";2;"h0";"c0";;"g-(k)sl(Lg)";;"Ld3";;;"qp";"qp";;"g";"Lg";
8335;1;1;0,00;2,50;;"Ap";"Uls";"G";2;"h3";"c0";;"p-(k)lu(Lo)";;"Ld2";;;"qp";"qp";;"p";"Lo";
8335;1;2;2,50;3,50;;"Sw-Al";"Uls";"G";2;"h0";"c0";;"p-(k)lu(Lo)";;"Ld3";;;"qp";"qp";;"p";"Lo";
8335;1;3;3,50;6,50;;"Sdw-Bt";"Lu";"G";2;"h0";"c0";;"p-(k)tu(Lo)";;"Ld3";;;"qp";"qp";;"p";"Lo";
8335;2;4;6,50;10,00;"II";"Sd-Bt";"Ls4";"G";2;"h0";"c0";;"g-(k)ll(Lg)";;"Ld3";;;"qp";"qp";;"g";"Lg";
8335;2;5;10,00;14,00;;"Sd";"Sl4";"G";2;"h0";"c0";;"g-(k)sl(Lg)";;"Ld4";;;"qp";"qp";;"g";"Lg";
8335;2;6;14,00;20,00;;"ilCv";"Sl4";"G";2;"h0";"c0";;"g-(k)sl(Lg)";;"Ld3";;;"qp";"qp";;"g";"Lg";
8336;1;1;0,00;2,50;;"Ah";"Ut2";;1;"h3";"c0";;"u-lu(Lol)";;"Ld2";;;"q";"q";;"u";"Lol";
8336;1;2;2,50;4,50;;"Ah-Sw";"Ut2";;1;"h3";"c0";;"u-lu(Lol)";;"Ld2";;;"q";"q";;"u";"Lol";
8336;1;3;4,50;8,00;;"Sw";"Ut2";;1;"h0";"c0";;"u-lu(Lol)";;"Ld3";;;"q";"q";;"u";"Lol";
8336;1;4;8,00;20,00;;"Sd";"Ut3";;1;"h0";"c0";;"u-lu(Lol)";;"Ld3";;;"q";"q";;"u";"Lol";
8337;1;1;0,00;3,00;;"Ap";"Ut3";;1;"h3";"c0";;"u-lu(Lol)";;"Ld2";;;"q";"q";;"u";"Lol";
8337;1;2;3,00;4,00;;"Sw";"Ut3";;1;"h1";"c0";;"u-lu(Lol)";;"Ld2";;;"q";"q";;"u";"Lol";
8337;1;3;4,00;6,50;;"Sd-Go";"Ut3";;1;"h0";"c0";;"u-lu(Lol)";;"Ld3";;;"q";"q";;"u";"Lol";
8337;1;4;6,50;11,00;;"Gor";"Ut3";;1;"h0";"c0";;"u-lu(Lol)";;"Ld3";;;"q";"q";;"u";"Lol";
8337;1;5;11,00;20,00;;"Gr";"Ut3";;1;"h0";"c0";;"u-lu(Lol)";;"Ld3";;;"q";"q";;"u";"Lol";
8338;1;1;-0,80;-0,60;;"L";"O";;1;"h7";"c0";;"og-O";;;;"SV1";"qh";"qh";;"og";"O";
8338;1;2;-0,60;-0,40;;"Of";"O";;1;"h7";"c0";;"og-O";;;;"SV2";"qh";"qh";;"og";"O";
8338;1;3;-0,40;0,00;;"Oh";"O";;1;"h7";"c0";;"og-O";;;;"SV3";"qh";"qh";;"og";"O";
8338;2;4;0,00;1,00;;"Ah";"Ut3";;1;"h5";"c0";;"u-lu(Lol)";;"Ld2";;;"q";"q";;"u";"Lol";
8338;2;5;1,00;4,00;;"Sw";"Ut3";;1;"h1";"c0";;"u-lu(Lol)";;"Ld2";;;"q";"q";;"u";"Lol";
8338;2;6;4,00;6,50;;"Go-Sd";"Ut3";;1;"h0";"c0";;"u-lu(Lol)";;"Ld3";;;"q";"q";;"u";"Lol";
8338;2;7;6,50;11,00;;"Gro";"Ut3";;1;"h0";"c0";;"u-lu(Lol)";;"Ld3";;;"q";"q";;"u";"Lol";
8338;2;8;11,00;20,00;;"Gr";"Ut3";;1;"h0";"c0";;"u-lu(Lol)";;"Ld3";;;"q";"q";;"u";"Lol";
8340;1;1;-0,70;-0,50;;"L";"O";;1;"h7";"c0";;"og-O";;;;"SV1";"qh";"qh";;"og";"O";
8340;1;2;-0,50;-0,30;;"Of";"O";;1;"h7";"c0";;"og-O";;;;"SV2";"qh";"qh";;"og";"O";
8340;1;3;-0,30;0,00;;"Oh";"O";;1;"h7";"c0";;"og-O";;;;"SV3";"qh";"qh";;"og";"O";
8340;2;4;0,00;20,00;;"imCn";;;;;;;"n-^s";;;;;;;;"n";"^s";
8341;1;1;-0,70;-0,50;;"L";"O";;1;"h7";"c0";;"og-O";;;;"SV1";"qh";"qh";;"og";"O";
8341;1;2;-0,50;-0,30;;"Of";"O";;1;"h7";"c0";;"og-O";;;;"SV2";"qh";"qh";;"og";"O";
8341;1;3;-0,30;0,00;;"Oh";"O";;1;"h7";"c0";;"og-O";;;;"SV3";"qh";"qh";;"og";"O";
8341;2;4;0,00;0,50;;"Ahe";"Su2";"Gr";4;"h3";"c0";;"c-zls(^s)";;"Ld2";;;"qp";"qp";;"c";"^s";
8341;2;5;0,50;1,00;;"Ahe+Ae";"Su2";"Gr";5;"h2";"c0";;"c-lsz(^s)";;"Ld2";;;"qp";"qp";;"c";"^s";
8341;2;6;1,00;2,00;;"Bhs+ixCv";"Sl2";"Gr";5;"h1";"c0";;"c-lsz(^s)";;"Ld3";;;"qp";"qp";;"c";"^s";
8341;2;7;2,00;2,90;;"ixCv";"Su2";"Gr";6;"h0";"c0";;"c-z(^s)";;"Ld3";;;"qp";"qp";;"c";"^s";
8341;3;8;2,90;20,00;"II";"imCn";;;;;;;"n-^s";;;;;;;;"n";"^s";
8342;1;1;-0,80;-0,60;;"L";"O";;1;"h7";"c0";;"og-O";;;;"SV1";"qh";"qh";;"og";"O";
8342;1;2;-0,60;-0,40;;"Of";"O";;1;"h7";"c0";;"og-O";;;;"SV2";"qh";"qh";;"og";"O";
8342;1;3;-0,40;0,00;;"Oh";"O";;1;"h7";"c0";;"og-O";;;;"SV3";"qh";"qh";;"og";"O";
8342;2;4;0,00;1,00;;"Ahe";"Su3";"X";4;"h2";"c0";;"uhg-nus(^s)";;"Ld2";;;"q";"q";;"uhg";"^s";
