"GEN_ID";"BF_ID";"BOF_NR";"STATUS";"BODTYP";"BO_SUBTYP";"BO_SUBTYP_TXT";"BODSYSTEINH";"BODSYSTEINH_TXT";"SUBSTRSUBTYP";"KULTUR";"HUFORM";"GWS";"VNGRAD";"MHGW";"MGW";"MNGW";"FLANT_SPANNE";"FLANT_MITTELW"
893;4362;2;"Begleitprofil";"BB";"SS-BB";"Pseudogley-Braunerde";"SS-BB";"Pseudogley-Braunerde";"pfl-u(Lo,S)/pfl-l(Lflp)//s-s(S)";"G";;;;;;;"< 10";5
893;4363;3;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-u(Lo,s)/s-s(S)";"F";"MOR";;;;;;"< 10";5
893;4364;4;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-(k)s(S,Lo)/s-ks(S)";"A";;;;;;;"10 bis < 30";20
893;4365;5;"Begleitprofil";"BB";"SS-BB";"Pseudogley-Braunerde";"SS-BB";"Pseudogley-Braunerde";"pfl-(k)s(S,Lo)/pfl-kl(Lflp)//s-s(S)";"G";;;;;;;"10 bis < 30";20
893;4366;6;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-(k)s(S,Lo)/s-ks(S)";"F";"MOR";;;;;;"< 10";5
893;4367;7;"Begleitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"pfl-(k)u(Lol)/pfl-(k)t(Lol)//s-ks(S)";"A";;;;;;;"< 10";5
893;4368;8;"Begleitprofil";"LL";"SS-LL";"Pseudogley-Parabraunerde";"SS-LL";"Pseudogley-Parabraunerde";"pfl-(k)u(Lol)/pfl-(k)t(Lol,Lf)//f-kl(Lf)";"G";;;;;;;"< 10";5
894;4369;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn\DD";"Flache Normbraunerde über Pelosol";"pfl-t(T,Lo)";"G";;;;;;;"10 bis < 30";20
894;4370;2;"Begleitprofil";"DD";"DDn";"Normpelosol";"DDn";"Normpelosol";"pfl-t(T,Lo)";"A";;;;;;;"10 bis < 30";20
894;4371;3;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-t(T,Lo)";"F";"MOR";;;;;;"10 bis < 30";20
894;4372;4;"Begleitprofil";"BB";"SS-BB";"Pseudogley-Braunerde";"SS-BB";"Pseudogley-Braunerde";"pfl-u(Lo,T)/pfl-t(Tflp)";"A";;;;;;;"10 bis < 30";20
894;4373;5;"Begleitprofil";"BB";"SS-BB";"Pseudogley-Braunerde";"SS-BB";"Pseudogley-Braunerde";"pfl-u(Lo,T)/pfl-t(Tflp)";"G";;;;;;;"10 bis < 30";20
894;4374;6;"Begleitprofil";"BB";"SS-BB";"Pseudogley-Braunerde";"SS-BB";"Pseudogley-Braunerde";"pfl-u(Lo,T)/pfl-t(Tflp)";"F";"MOR";;;;;;"< 10";5
777;4380;4;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"pfl-(z)u(Lol)/pfl-(z)l(^fe,Lol)";"A";;;;;;;"< 10";5
777;4381;5;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"pfl-(z)u(Lol)/pfl-(z)l(^fe,Lol)";"G";;;;;;;"10 bis < 30";20
777;4382;6;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"pfl-(z)u(Lol)/pfl-(z)l(^fe,Lol)";"F";"MOR";;;;;;"< 10";5
777;4383;7;"Begleitprofil";"LL";"SS-LL";"Pseudogley-Parabraunerde";"SS-LL";"Pseudogley-Parabraunerde";"pfl-(z)t(Lol,^s)//pfl-zl(^s,^seg)";"A";;;;;;;"< 10";5
896;4384;1;"Leitprofil";"LL";"SS-LL";"Pseudogley-Parabraunerde";"SS-LL";"Pseudogley-Parabraunerde";"pfl-u(Lol)/pfl-t(T,Lol)";"A";;;;;;;"30 bis < 50";40
896;4385;2;"Begleitprofil";"LL";"SS-LL";"Pseudogley-Parabraunerde";"SS-LL";"Pseudogley-Parabraunerde";"pfl-u(Lol)/pfl-t(T,Lol)";"G";;;;;;;"10 bis < 30";20
896;4386;3;"Begleitprofil";"LL";"SS-LL";"Pseudogley-Parabraunerde";"SS-LL";"Pseudogley-Parabraunerde";"pfl-u(Lol)/pfl-t(T,Lol)";"F";"MOR";;;;;;"10 bis < 30";20
896;4387;4;"Begleitprofil";"LL";"SS-LL";"Pseudogley-Parabraunerde";"SS-LL";"Pseudogley-Parabraunerde";"a-t(Lol)//s-t(T)";"A";;;;;;;"< 10";5
896;4388;5;"Begleitprofil";"LL";"SS-LL";"Pseudogley-Parabraunerde";"SS-LL";"Pseudogley-Parabraunerde";"a-t(Lol)//s-t(T)";"G";;;;;;;"< 10";5
896;4389;6;"Begleitprofil";"LL";"SS-LL";"Pseudogley-Parabraunerde";"SS-LL";"Pseudogley-Parabraunerde";"a-t(Lol)//s-t(T)";"F";"MOR";;;;;;"< 10";5
898;4390;1;"Leitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"pfl-u(Lol)/pfl-t(Tflp)//s-t(T)";"A";;;;;;;"10 bis < 30";20
898;4391;2;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"pfl-u(Lol)/pfl-t(Tflp)//s-t(T)";"G";;;;;;;"10 bis < 30";20
898;4392;3;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"pfl-u(Lol)/pfl-t(Tflp)//s-t(T)";"F";"MOR";;;;;;"10 bis < 30";20
898;4393;4;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"pfl-u(Lol)/pfl-t(Tflp)//s-t(T)";"A";;;;;;;"< 10";5
898;4394;5;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"pfl-u(Lol)/pfl-t(Tflp)//s-t(T)";"G";;;;;;;"< 10";5
898;4395;6;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"pfl-u(Lol)/pfl-t(Tflp)//s-t(T)";"A";;;;;;;"< 10";5
898;4397;7;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"pfl-(k)l(v,Lol)/pfl-kl(Lflp)";"G";;;;;;;"< 10";5
779;4398;6;"Begleitprofil";"SS";"BB-SS";"Braunerde-Pseudogley";"BB-SS";"Braunerde-Pseudogley";"pfl-(z)l(^fe,Lo)/pfl-nl(^fe)";"G";;;;;;;"< 10";5
779;4399;7;"Begleitprofil";"SS";"BB-SS";"Braunerde-Pseudogley";"BB-SS";"Braunerde-Pseudogley";"pfl-(z)l(^fe,Lo)/pfl-nl(^fe)";"A";;;;;;;"< 10";5
779;4400;8;"Begleitprofil";"SG";"SGn";"Normstagnogley";"SGn";"Normstagnogley";"pfl-(z)u(^to,Lo)/pfl-(n)t(^to)";"G";;;;;;;"< 10";5
899;4401;1;"Leitprofil";"RQ";"RQn";"Normregosol";"RQn";"Normregosol";"pfl-(z)l(^fe)\pfl-nl(^fe)";"A";;;;;;;"10 bis < 30";20
899;4402;2;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-(z)l(^fe)\pfl-nl(^fe)";"G";;;;;;;"10 bis < 30";20
899;4403;3;"Begleitprofil";"BB";"BBn";"Normbraunerde";"pBBn";"podsolige Normbraunerde";"pfl-(z)s(^fe)\pfl-nl(^fe)";"F";"MOR";;;;;;"10 bis < 30";20
899;4404;4;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-zu(^fe,Lo)\n-^fe";"G";;;;;;;"10 bis < 30";20
899;4405;5;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-zu(^fe,Lo)\n-^fe";"F";"MOR";;;;;;"10 bis < 30";20
900;4407;1;"Leitprofil";"BB";"BBl";"Lockerbraunerde";"BBl";"Lockerbraunerde";"pfl-(z)u(Asc)/pfl-ns(^s)";"A";;;;;;;"10 bis < 30";20
900;4408;2;"Begleitprofil";"BB";"SS-BB";"Pseudogley-Braunerde";"SS-BB";"Pseudogley-Braunerde";"pfl-(z)u(Asc)/pfl-nl(^s)";"G";;;;;;;"10 bis < 30";20
900;4409;3;"Begleitprofil";"BB";"BBl";"Lockerbraunerde";"BBl";"Lockerbraunerde";"pfl-(z)u(Asc)/pfl-ns(^s)";"F";"MOR";;;;;;"10 bis < 30";20
900;4410;4;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-(z)u(Lo,^fe)/pfl-nl(^fe)";"A";;;;;;;"10 bis < 30";20
900;4411;5;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-(z)u(Lo,^fe)/pfl-nl(^fe)";"G";;;;;;;"< 10";5
900;4412;6;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-(z)u(Lo,^fe)/pfl-nl(^fe)";"F";"MOR";;;;;;"10 bis < 30";20
901;4413;1;"Leitprofil";"LL";"SS-LL";"Pseudogley-Parabraunerde";"SS-LL";"Pseudogley-Parabraunerde";"pfl-(z)u(Lol)/pfl-(z)l(^fe)";"A";;;;;;;"30 bis < 50";40
901;4414;3;"Begleitprofil";"LL";"SS-LL";"Pseudogley-Parabraunerde";"SS-LL";"Pseudogley-Parabraunerde";"pfl-(z)u(Lol)/pfl-(z)l(^fe)";"G";;;;;;;"< 10";5
901;4415;4;"Begleitprofil";"LL";"SS-LL";"Pseudogley-Parabraunerde";"SS-LL";"Pseudogley-Parabraunerde";"pfl-(z)u(Lol)/pfl-(z)l(^fe)";"F";"MOR";;;;;;"< 10";5
901;4416;5;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"pfl-(z)u(Lol)/pfl-(z)l(^fe)";"A";;;;;;;"< 10";5
901;4417;6;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"pfl-(z)u(Lol)/pfl-(z)l(^fe)";"G";;;;;;;"< 10";5
901;4418;7;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"pfl-(z)u(Lol)/pfl-(z)l(^fe)";"F";"MOR";;;;;;"< 10";5
901;4419;2;"Begleitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"pfl-(z)u(Lol)//pfl-zl(^s,^seg)";"A";;;;;;;"30 bis < 50";40
902;4420;1;"Leitprofil";"PP";"BB-PP";"Braunerde-Podsol";"BB-PP";"Braunerde-Podsol";"pfl-ns(^s)/pfl-ln(^s)";"F";"MOR";;;;;;">= 90";99
903;4421;1;"Leitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"pfl-(z)u(^fe)/pfl-(z)l(^fe)//cc-t(^fe)";"G";;;;;;;"10 bis < 30";20
903;4422;2;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"pfl-(z)u(^fe)/pfl-(z)l(^fe)//cc-t(^fe)";"A";;;;;;;"10 bis < 30";20
903;4423;3;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"pfl-(z)u(^fe)/pfl-(z)l(^fe)//cc-t(^fe)";"F";"MOR";;;;;;"10 bis < 30";20
903;4424;4;"Begleitprofil";"LL";"SS-LL";"Pseudogley-Parabraunerde";"SS-LL";"Pseudogley-Parabraunerde";"pfl-t(Lol,^to)//cc-t(^to)";"A";;;;;;;"10 bis < 30";20
903;4425;5;"Begleitprofil";"LL";"SS-LL";"Pseudogley-Parabraunerde";"SS-LL";"Pseudogley-Parabraunerde";"pfl-u(Lol,^to)//cc-t(^to)";"G";;;;;;;"< 10";5
903;4426;6;"Begleitprofil";"LL";"SS-LL";"Pseudogley-Parabraunerde";"SS-LL";"Pseudogley-Parabraunerde";"pfl-u(Lol,^to)//cc-t(^to)";"F";"MOR";;;;;;"< 10";5
903;4427;7;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn/VV";"Normbraunerde über Fersiallit";"pfl-u(^to,Lo)/cc-t(^fo)";"A";;;;;;;"< 10";5
903;4428;8;"Begleitprofil";"BB";"SS-BB";"Pseudogley-Braunerde";"SS-BB/VV";"Pseudogley-Braunerde über Fersiallit";"pfl-u(^to,Lo)/cc-t(^fo)";"G";;;;;;;"< 10";5
904;4434;5;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"pfl-(z)u(Lol,^fe)/pfl-(z)l(^fe)";"F";"MOR";;;;;;"10 bis < 30";20
906;4445;1;"Leitprofil";"GH";"GHq";"Quellenmoorgley";"GHq";"Quellenmoorgley";"og-Hn\ff-s(Sf)";"F";"MOR";;;;;;"50 bis < 70";60
906;4446;2;"Begleitprofil";"HH";"HHn";"Normhochmoor";"HHn";"Normhochmoor";"og-Hn/fo-u(Ufo(Asc))";"F";"MOR";;;;;;"30 bis < 50";40
603;4447;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-(z)u(^to,Lo)/pfl-(z)t(^to)";"A";;;;;;;"10 bis < 30";20
603;4448;2;"Begleitprofil";"BB";"SS-BB";"Pseudogley-Braunerde";"SS-BB";"Pseudogley-Braunerde";"pfl-(z)u(^to,Lo)/pfl-(z)t(^to)";"G";;;;;;;"10 bis < 30";20
603;4449;3;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-(z)u(^to,Lo)/pfl-(z)t(^to)";"F";"MOR";;;;;;"10 bis < 30";20
603;4450;4;"Begleitprofil";"RQ";"RQn";"Normregosol";"RQn";"Normregosol";"pfl-(z)t(^to,Lo)\pfl-(z)t(^to)";"A";;;;;;;"10 bis < 30";20
603;4451;5;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-(z)t(^to,Lo)\pfl-(z)t(^to)";"G";;;;;;;"10 bis < 30";20
603;4452;6;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-(z)t(^to,Lo)\pfl-(z)t(^to)";"F";"MOR";;;;;;"< 10";5
908;4453;1;"Leitprofil";"LL";"SS-LL";"Pseudogley-Parabraunerde";"SS-LL";"Pseudogley-Parabraunerde";"pfl-u(Lol,^t)//pfl-t(^t,Lol)///pfl-(z)t(^t)";"A";;;;;;;"10 bis < 30";20
908;4454;2;"Begleitprofil";"LL";"SS-LL";"Pseudogley-Parabraunerde";"SS-LL";"Pseudogley-Parabraunerde";"pfl-u(Lol,^t)//pfl-t(^t,Lol)///pfl-(z)t(^t)";"G";;;;;;;"10 bis < 30";20
908;4455;3;"Begleitprofil";"LL";"SS-LL";"Pseudogley-Parabraunerde";"SS-LL";"Pseudogley-Parabraunerde";"pfl-u(Lol,^t)//pfl-t(^t,Lol)///pfl-(z)t(^t)";"F";"MOR";;;;;;"10 bis < 30";20
908;4456;4;"Begleitprofil";"SS";"LL-SS";"Parabraunerde-Pseudogley";"LL-SS";"Parabraunerde-Pseudogley";"pfl-u(Lol)//pfl-t(^t,^u,Lol)///pfl-(z)t(^t,^u)";"A";;;;;;;"< 10";5
908;4457;5;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"pfl-u(Lol)//pfl-t(^t,^u,Lol)///pfl-(z)t(^t,^u)";"G";;;;;;;"< 10";5
908;4458;6;"Begleitprofil";"SS";"LL-SS";"Parabraunerde-Pseudogley";"LL-SS";"Parabraunerde-Pseudogley";"pfl-u(Lol)//pfl-t(^t,^u,Lol)///pfl-(z)t(^t,^u)";"F";"MOR";;;;;;"< 10";5
909;4459;1;"Leitprofil";"SS";"DD-SS";"Pelosol-Pseudogley";"DD-SS";"Pelosol-Pseudogley";"pfl-u(^to,Lol)/pfl-(z)t(^to)";"A";;;;;;;"10 bis < 30";20
909;4460;2;"Begleitprofil";"SS";"DD-SS";"Pelosol-Pseudogley";"DD-SS";"Pelosol-Pseudogley";"pfl-u(^to,Lol)/pfl-(z)t(^to)";"G";;;;;;;"< 10";5
909;4461;3;"Begleitprofil";"SS";"DD-SS";"Pelosol-Pseudogley";"DD-SS";"Pelosol-Pseudogley";"pfl-u(^to,Lol)/pfl-(z)t(^to)";"F";"MOR";;;;;;"10 bis < 30";20
909;4462;4;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"pfl-u(^to,Lol)/pfl-(z)t(^to)";"A";;;;;;;"< 10";5
909;4463;5;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"pfl-u(^to,Lol)/pfl-(z)t(^to)";"G";;;;;;;"10 bis < 30";20
909;4464;6;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"pfl-u(^to,Lol)/pfl-(z)t(^to)";"F";"MOR";;;;;;"< 10";5
909;4465;7;"Begleitprofil";"SS";"LL-SS";"Parabraunerde-Pseudogley";"LL-SS";"Parabraunerde-Pseudogley";"pfl-(z)u(Lol,^to)//pfl-t(^to)";"A";;;;;;;"10 bis < 30";20
909;4466;8;"Begleitprofil";"SS";"SSn";"Normpseudogley";"SSn";"Normpseudogley";"pfl-(z)t(Lol,^to)//pfl-t(^to)";"G";;;;;;;"< 10";5
910;4467;1;"Leitprofil";"RR";"RRn";"Normrendzina";"RRn";"Normrendzina";"pfl-zeu(^k,^d,Lo)\pfl-n(^k,^d)";"A";;;;;;;"10 bis < 30";20
910;4468;2;"Begleitprofil";"RR";"RRn";"Normrendzina";"RRn";"Normrendzina";"pfl-zeu(^k,^d,Lo)\pfl-n(^k,^d)";"G";;;;;;;"10 bis < 30";20
910;4469;3;"Begleitprofil";"RR";"RRn";"Normrendzina";"RRn";"Normrendzina";"pfl-zeu(^k,^d,Lo)\pfl-n(^k,^d)";"F";"MOR";;;;;;"10 bis < 30";20
910;4470;4;"Begleitprofil";"RR";"RRn";"Normrendzina";"RRn";"Normrendzina";"pfl-zeu(^k,^d,Lo)\pfl-n( ^k)";"G";;;;;;;"10 bis < 30";20
910;4471;5;"Begleitprofil";"RR";"RRn";"Normrendzina";"RRn";"Normrendzina";"pfl-zeu(^k,^d,Lo)\pfl-n( ^k)";"F";"MOR";;;;;;"10 bis < 30";20
912;4477;1;"Leitprofil";"RZ";"RZn";"Normpararendzina";"RZn";"Normpararendzina";"pfl-(z)eu(Lo,^k)/n-^k";"A";;;;;;;"30 bis < 50";40
912;4478;2;"Begleitprofil";"RZ";"RZn";"Normpararendzina";"RZn";"Normpararendzina";"pfl-(z)eu(Lo,^k)/n-^k";"G";;;;;;;"10 bis < 30";20
912;4479;3;"Begleitprofil";"RZ";"RZn";"Normpararendzina";"RZn";"Normpararendzina";"pfl-(z)eu(Lo,^k)/n-^k";"F";"MOR";;;;;;"10 bis < 30";20
912;4480;4;"Begleitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"a-t(Lo)//n-^k";"A";;;;;;;"10 bis < 30";20
912;4481;5;"Begleitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"a-t(Lo)//n-^k";"G";;;;;;;"< 10";5
912;4482;6;"Begleitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"a-t(Lo)//n-^k";"F";"MOR";;;;;;"< 10";5
913;4483;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn/CF";"Normbraunerde über Terra fusca";"pfl-u(Lo,^k)/cc-t(^k)";"A";;;;;;;"50 bis < 70";60
913;4484;2;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-u(Lo,^k)/cc-t(^k)";"G";;;;;;;"10 bis < 30";20
913;4485;3;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-u(Lo,^k)/cc-t(^k)";"F";"MOR";;;;;;"10 bis < 30";20
914;4486;1;"Leitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"pfl-u(Lol)//pfl-etn(^car)";"A";;;;;;;"30 bis < 50";40
914;4487;2;"Begleitprofil";"LL";"SS-LL";"Pseudogley-Parabraunerde";"SS-LL";"Pseudogley-Parabraunerde";"pfl-u(Lol)//pfl-etn(^car)";"G";;;;;;;"10 bis < 30";20
914;4488;3;"Begleitprofil";"LL";"SS-LL";"Pseudogley-Parabraunerde";"SS-LL";"Pseudogley-Parabraunerde";"pfl-t(Lol)//pfl-etn(^car)";"A";;;;;;;"10 bis < 30";20
914;4489;4;"Begleitprofil";"LL";"SS-LL";"Pseudogley-Parabraunerde";"SS-LL";"Pseudogley-Parabraunerde";"pfl-t(Lol)//pfl-etn(^car)";"G";;;;;;;"< 10";5
914;4490;5;"Begleitprofil";"LL";"SS-LL";"Pseudogley-Parabraunerde";"SS-LL";"Pseudogley-Parabraunerde";"pfl-t(Lol)//pfl-etn(^car)";"F";"MOR";;;;;;"< 10";5
914;4491;6;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-(z)u(^k,^mkk,Lo)/pfl-n(^k,^mkk)";"A";;;;;;;"< 10";5
914;4492;7;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-(z)u(^k,^mkk,Lo)/pfl-n(^k,^mkk)";"G";;;;;;;"< 10";5
914;4493;8;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-(z)u(^k,^mkk,Lo)/pfl-n(^k,^mkk)";"F";"MOR";;;;;;"< 10";5
916;4494;2;"Begleitprofil";"GG";"GGa";"Auengley";"GGa";"Auengley";"fo-(z)eu(Ufo)//ff-eKs(Sf)";"A";;;;;;;"10 bis < 30";20
916;4495;1;"Leitprofil";"GG";"GGa";"Auengley";"GGa";"Auengley";"fo-(z)eu(Ufo)//ff-eKs(Sf)";"G";;;;;;;"50 bis < 70";60
916;4496;3;"Begleitprofil";"GG";"GGg";"Hanggley";"GGg";"Hanggley";"fo-(z)eu(Ufo)//ff-eKs(Sf)";"F";"MOR";;;;;;"< 10";5
916;4497;4;"Begleitprofil";"AB";"ABn";"Normvega";"ABn";"Normvega";"fo-eu(Ufo)//ff-eKs(Sf)";"A";;;;;;;"< 10";5
916;4498;5;"Begleitprofil";"AB";"GG-AB";"Gley-Vega";"GG-AB";"Gley-Vega";"fo-eu(Ufo)//ff-eKs(Sf)";"G";;;;;;;"< 10";5
916;4499;6;"Begleitprofil";"AB";"ABn";"Normvega";"ABn";"Normvega";"fo-(z)eu(Ufo)//ff-eKs(Sf)";"F";"MOR";;;;;;"< 10";5
917;4500;1;"Leitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-(z)u(Lo,+D)/pfl-ln(+D)";"A";;;;;;;"30 bis < 50";40
917;4501;2;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-(z)u(Lo,+D)/pfl-ln(+D)";"G";;;;;;;"10 bis < 30";20
917;4502;3;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"pfl-(z)u(Lo,+D)/pfl-ln(+D)";"F";"MOR";;;;;;"10 bis < 30";20
917;4503;4;"Begleitprofil";"RQ";"RQn";"Normregosol";"RQn";"Normregosol";"pfl-zu(+D,Lo)\pfl-un(+D)";"A";;;;;;;"< 10";5
917;4504;5;"Begleitprofil";"RQ";"RQn";"Normregosol";"RQn";"Normregosol";"pfl-zu(+D,Lo)\pfl-un(+D)";"G";;;;;;;"< 10";5
917;4505;6;"Begleitprofil";"RQ";"RQn";"Normregosol";"RQn";"Normregosol";"pfl-zu(+D,Lo)\pfl-un(+D)";"F";"MOR";;;;;;"< 10";5
917;4506;7;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn/VV";"Normbraunerde über Fersiallit";"pfl-u(Lo,+D)/cc-tn(+D)";"A";;;;;;;"< 10";5
917;4507;8;"Begleitprofil";"BB";"SS-BB";"Pseudogley-Braunerde";"SS-BB/VV";"Pseudogley-Braunerde über Fersiallit";"pfl-u(Lo,+D)/cc-tn(+D)";"G";;;;;;;"< 10";5
918;4508;1;"Leitprofil";"BB";"BBl";"Lockerbraunerde";"BBl/LL";"Lockerbraunerde über Parabraunerde";"pfl-u(Lo,Asc)/pfl-u(Lo)//pfl-(z)t(+B,+VT)";"A";;;;;;;"10 bis < 30";20
918;4509;2;"Begleitprofil";"BB";"BBl";"Lockerbraunerde";"BBl/LL";"Lockerbraunerde über Parabraunerde";"pfl-u(Lo,Asc)/pfl-u(Lo)//pfl-(z)t(+B,+VT)";"G";;;;;;;"< 10";5
918;4510;3;"Begleitprofil";"BB";"BBl";"Lockerbraunerde";"BBl/LL";"Lockerbraunerde über Parabraunerde";"pfl-u(Lo,Asc)/pfl-u(Lo)//pfl-(z)t(+B,+VT)";"F";"MOR";;;;;;"< 10";5
918;4511;4;"Begleitprofil";"BB";"BBl";"Lockerbraunerde";"BBl";"Lockerbraunerde";"pfl-(z)u(Asc,Lo)/pfl-ln(+B,+VT)";"A";;;;;;;"10 bis < 30";20
918;4512;5;"Begleitprofil";"BB";"BBl";"Lockerbraunerde";"BBl";"Lockerbraunerde";"pfl-(z)u(Asc,Lo)/pfl-ln(+B,+VT)";"G";;;;;;;"10 bis < 30";20
918;4513;6;"Begleitprofil";"BB";"BBl";"Lockerbraunerde";"BBl";"Lockerbraunerde";"pfl-(z)u(Asc,Lo)/pfl-ln(+B,+VT)";"F";"MOR";;;;;;"10 bis < 30";20
1009;4514;2;"Begleitprofil";"RR";"RRn";"Normrendzina";"RRn";"Normrendzina";"oj-n(^k)";"O";;;;;;;"30 bis < 50";40
1009;4515;3;"Begleitprofil";"OL";"OLn";"Normlockersyrosem";"OLn";"Normlockersyrosem";"oj-n(^k)\n-^k";"O";;;;;;;"10 bis < 30";20
1009;4516;4;"Begleitprofil";"RR";"RRn";"Normrendzina";"RRn";"Normrendzina";"oj-n(^k)\n-^k";"O";;;;;;;"< 10";5
232;4517;2;"Begleitprofil";"LL";"LLn";"Normparabraunerde";"LLn";"Normparabraunerde";"p-t(Lo)//a-u(Lo)";"A";;;"Vn0";;;;"30 bis < 50";40
241;4519;1;"Leitprofil";"SS";"BB-SS";"Braunerde-Pseudogley";"BB-SS";"Braunerde-Pseudogley";"p-u(Lol)/p-(z)t(Tp)";"F";"MO";;"Vn1";;;;"10 bis < 30";20
88;4522;2;"Begleitprofil";"GG";"SS-GG";"Pseudogley-Gley";"SS-GG";"Pseudogley-Gley";"p-l(Lp)/c-(k)u(Uv)";"G";;;"Vn5";;;;"10 bis < 30";20
88;4523;3;"Begleitprofil";"GG";"BB-GG";"Braunerde-Gley";"BB-GG";"Braunerde-Gley";"p-(k)l(Lp)/c-kl(Lv)";"G";;;"Vn4";;;;"10 bis < 30";20
88;4524;4;"Begleitprofil";"GM";"GMn";"Normanmoorgley";"GMn";"Normanmoorgley";"p-(k)l(Lp)/g-(k)el(Mg)";"G";;;"Vn6";;;;"10 bis < 30";20
82;4526;3;"Begleitprofil";"BB";"SS-BB";"Pseudogley-Braunerde";"SS-BB";"Pseudogley-Braunerde";"fgl-u(Ub)";"A";;;"Vn3";;;;"10 bis < 30";20
82;4527;4;"Begleitprofil";"GG";"GGc";"Kalkgley";"GGc";"Kalkgley";"fgl-eu(Mb)";"A";;;"Vn3";;;;"10 bis < 30";20
186;4528;3;"Begleitprofil";"BB";"BBn";"Normbraunerde";"BBn";"Normbraunerde";"p-(k)s(Sp)/p-(k)s(Sv)";"A";;;;;;;"10 bis < 30";20
